276,1091,True
305,214,False
194,1028,False
91,323,False
87,554,True
294,109,True
286,171,True
200,318,True
229,328,False
178,568,True
303,842,False
62,65,True
207,591,True
92,172,True
301,401,True
36,339,True
70,746,True
63,242,True
28,201,True
279,68,True
250,7,True
14,98,True
299,1018,True
194,54,True
303,815,True
119,237,True
295,218,True
268,930,False
268,2,False
66,258,True
233,202,True
83,623,True
214,334,True
192,476,False
100,344,True
268,145,False
301,56,True
307,89,True
234,141,True
83,576,True
181,264,False
297,133,True
38,153,True
7,382,True
264,813,True
181,872,False
201,146,False
85,507,True
269,367,True
59,468,True
286,143,True
193,96,False
113,595,True
292,11,True
130,1014,True
275,98,True
189,520,True
219,82,False
218,209,True
123,427,True
119,222,True
158,177,True
222,118,True
302,322,False
279,501,True
301,79,True
181,3,False
201,695,False
13,198,True
1,189,True
145,237,True
23,385,True
201,767,True
296,705,True
42,546,True
33,872,True
301,554,True
16,64,True
95,135,True
154,357,True
77,484,True
296,508,True
302,303,False
244,673,True
222,77,True
13,215,True
16,705,True
270,452,True
145,15,False
187,64,True
200,304,True
170,749,True
101,829,True
184,218,True
128,204,True
181,1295,False
184,153,True
1,33,True
1,160,True
184,321,True
54,595,True
94,343,True
128,508,True
23,323,False
301,227,True
301,191,True
112,903,False
82,183,True
222,724,True
218,430,True
308,1197,True
303,134,True
133,751,True
215,212,False
69,256,True
254,662,True
276,2,True
104,984,False
63,1067,True
267,410,True
13,56,True
240,879,True
286,237,False
294,271,True
90,1086,True
18,26,True
92,229,True
308,649,True
144,89,True
191,302,True
59,951,True
200,96,True
16,197,True
61,678,True
271,199,True
271,709,True
142,169,True
275,597,True
222,151,True
87,40,True
207,258,True
272,1393,False
177,333,True
207,1115,False
299,577,True
271,378,True
305,425,True
49,959,False
94,1224,True
130,1017,True
10,175,True
203,321,True
191,286,True
43,323,True
21,558,True
197,96,True
13,344,False
194,66,True
234,206,True
308,402,True
308,640,True
269,522,True
94,265,True
268,62,True
272,12,True
121,291,True
296,20,True
134,286,True
180,462,True
234,612,True
104,117,False
38,758,False
269,845,False
7,163,True
234,1451,True
275,405,False
52,250,True
102,823,True
13,186,True
178,731,True
236,71,True
256,781,True
263,176,True
244,186,True
279,1181,True
43,815,True
83,78,False
151,197,True
254,436,False
109,631,True
297,716,True
249,188,True
144,699,True
301,604,True
64,392,True
92,501,False
222,97,True
268,436,True
293,135,True
213,173,True
160,460,False
13,498,True
59,715,True
5,17,True
125,163,True
174,315,True
114,505,True
213,515,True
23,196,False
128,15,True
239,56,True
181,279,False
291,80,True
250,238,True
201,649,True
60,60,True
181,325,False
119,407,True
287,1,True
216,228,True
216,531,True
203,471,True
92,587,True
13,892,True
213,176,True
286,288,True
117,1047,False
99,111,False
11,558,True
65,47,False
295,194,True
269,217,False
85,259,False
250,596,True
137,144,True
201,960,False
257,137,True
111,328,True
91,480,True
215,211,True
181,938,False
189,1060,True
1,20,True
303,404,True
299,305,True
187,210,True
222,278,False
214,568,True
293,770,True
285,191,True
303,252,True
96,156,True
72,1110,True
115,1067,True
7,430,True
116,350,True
73,480,True
269,246,True
263,419,True
70,431,True
221,475,True
72,182,True
25,357,True
290,50,True
189,526,True
299,303,True
264,294,True
200,365,True
187,135,True
184,187,True
63,289,False
13,229,True
298,486,True
235,185,True
62,712,True
246,94,False
54,742,True
63,762,True
11,732,True
92,168,True
8,550,True
307,174,True
303,200,True
256,849,False
72,54,True
164,406,False
117,150,True
224,77,True
193,869,True
94,184,False
281,338,False
130,109,True
128,371,False
94,720,False
182,845,True
129,873,False
254,229,True
64,381,True
151,176,False
45,25,True
193,879,True
276,922,True
276,57,True
234,187,True
181,306,False
21,370,False
293,249,True
264,721,True
10,611,True
197,346,True
276,142,True
308,427,True
221,943,True
131,126,True
268,824,False
109,8,True
198,58,True
230,680,True
181,741,False
192,1061,True
234,448,True
90,900,True
193,941,True
128,603,True
126,905,False
244,265,True
90,289,True
157,25,True
305,71,True
119,382,True
21,222,False
231,181,True
280,508,True
288,132,True
279,1497,False
301,33,True
72,699,True
90,259,False
308,55,True
59,742,True
94,744,True
130,642,True
26,1015,True
56,121,True
82,508,False
62,12,True
276,40,True
181,1015,False
152,301,True
178,845,True
217,597,True
79,303,True
138,484,True
308,81,True
75,284,False
269,198,True
307,94,True
222,781,True
121,740,True
269,22,False
13,864,True
230,742,True
269,507,True
239,1099,True
245,1028,True
56,546,True
295,961,True
271,1028,False
222,812,False
69,240,True
10,7,True
22,376,True
294,931,True
82,717,False
279,399,True
269,234,False
6,98,True
243,1039,True
298,181,True
282,325,False
78,323,False
118,200,True
283,1114,True
171,292,True
70,217,True
10,100,True
245,181,True
107,333,True
246,561,False
13,901,False
276,70,True
244,17,False
189,56,True
226,242,True
62,1016,True
276,417,True
214,478,True
306,235,True
222,26,True
280,631,True
60,430,True
56,71,True
42,274,True
1,202,True
13,809,True
173,289,True
15,749,False
185,23,True
280,540,True
244,381,True
150,293,True
7,497,True
178,317,True
178,742,True
95,1217,True
234,1462,True
97,222,True
109,127,False
117,268,True
269,705,False
130,1246,True
264,655,True
207,13,True
42,588,True
246,409,False
87,367,True
101,304,True
256,127,True
92,794,True
181,762,False
213,235,False
92,739,False
292,661,True
246,665,True
274,845,True
188,692,True
18,86,True
5,439,False
236,632,True
193,407,True
144,709,True
90,1198,True
48,609,True
5,225,False
22,128,True
311,432,True
8,22,True
276,188,True
222,173,True
72,866,True
299,134,True
1,171,True
308,295,True
165,216,True
222,49,True
181,121,True
200,11,True
234,626,True
244,707,True
90,25,True
208,216,True
263,96,True
134,323,True
279,586,True
2,292,True
288,593,False
49,302,True
286,153,True
205,304,True
22,80,True
234,318,True
223,328,True
15,25,True
268,147,True
94,1220,True
274,405,True
7,492,True
268,217,False
16,55,True
164,620,True
290,161,True
92,515,True
239,1070,True
56,449,True
248,234,True
234,10,True
280,1049,False
308,187,True
276,64,True
192,948,True
122,509,True
85,588,True
262,931,False
201,272,True
181,870,False
295,739,True
263,568,True
295,39,True
201,1100,True
93,820,True
159,1028,True
158,665,False
293,423,True
82,597,True
276,181,True
13,823,True
217,2,True
83,660,True
189,20,True
222,796,True
146,1022,True
267,121,True
126,294,True
181,1060,False
125,80,True
43,120,True
13,780,False
253,259,False
42,44,True
77,518,True
291,686,True
268,21,True
262,28,True
234,81,True
29,245,True
236,57,True
158,729,True
156,661,True
232,52,True
168,866,True
37,288,True
141,245,True
235,230,True
102,70,True
77,172,True
90,506,True
186,566,True
44,660,True
118,774,True
7,661,True
49,1003,False
62,68,False
42,1028,True
178,433,True
85,51,False
77,474,True
58,1099,False
56,1047,True
197,688,False
286,99,True
90,258,True
181,1288,False
295,190,True
224,69,True
272,317,True
221,1010,True
66,877,False
207,318,True
234,487,True
7,648,True
87,82,True
195,1052,False
44,449,True
306,287,True
194,172,True
94,62,True
167,659,True
108,100,True
230,304,True
181,927,False
54,302,True
90,22,True
181,696,False
286,357,True
14,269,True
311,179,False
92,121,True
21,440,False
244,550,False
181,405,True
65,806,True
37,540,False
44,443,True
244,183,True
1,265,True
270,25,True
299,387,False
94,572,True
286,746,True
239,272,True
216,55,True
254,121,True
62,665,False
178,385,True
194,23,True
268,955,True
188,143,True
276,294,True
158,1098,True
207,845,True
161,48,False
305,654,True
47,324,True
64,736,True
191,751,True
7,378,True
59,92,True
69,268,True
10,461,True
21,129,True
58,9,True
194,152,True
7,200,True
113,126,True
173,328,True
95,233,True
16,194,True
59,323,True
311,654,True
292,589,True
43,203,True
79,50,True
235,70,True
125,190,True
284,322,True
303,161,True
254,378,True
255,1034,False
104,301,False
90,923,True
6,463,True
279,122,False
286,298,True
222,448,True
297,57,True
42,625,True
130,1217,True
254,357,True
109,475,False
230,1444,False
244,310,True
6,301,False
36,748,True
256,443,True
102,515,False
104,285,True
21,447,True
111,301,True
18,408,True
25,222,True
110,944,True
270,98,True
68,237,True
83,215,True
6,258,False
89,216,True
128,317,True
305,512,True
184,412,False
286,175,True
279,1428,True
256,86,True
221,48,True
140,332,True
190,977,False
11,227,True
201,203,True
150,181,True
126,245,True
20,208,False
144,742,True
181,930,False
109,566,True
85,1065,True
213,133,True
222,379,False
223,11,True
215,421,True
218,208,True
174,937,True
275,186,True
68,742,False
268,583,True
160,462,True
195,273,True
224,178,True
5,110,False
99,1016,True
2,251,True
292,9,True
72,568,True
85,228,True
83,281,True
92,831,False
7,543,True
87,401,False
287,926,True
1,155,False
234,632,False
222,53,True
24,64,True
7,554,True
82,56,True
161,318,True
196,393,True
56,91,True
82,477,True
7,472,False
256,761,True
226,56,True
279,741,True
308,1286,True
16,8,True
180,202,True
203,93,True
145,56,True
288,305,True
84,742,True
44,644,True
17,13,True
313,117,True
148,1,True
197,347,True
21,164,True
279,982,True
239,491,True
185,287,True
297,89,True
303,68,True
186,250,False
73,206,True
104,756,False
94,216,True
239,194,True
197,511,True
280,1,True
1,117,True
224,583,False
303,397,False
60,162,True
198,258,True
239,513,True
6,69,True
233,375,True
85,642,True
110,38,True
184,522,True
99,873,False
13,418,False
201,518,True
13,858,False
214,131,True
296,228,True
222,87,True
279,725,True
217,182,False
85,433,True
239,234,True
13,72,True
194,77,True
208,663,True
109,178,True
230,172,True
59,485,False
313,478,True
70,1133,True
62,182,True
198,234,True
65,125,True
174,660,True
90,12,True
130,1248,True
100,354,False
283,432,True
275,418,True
311,98,True
195,751,True
130,105,True
269,252,False
286,73,True
7,623,True
56,222,True
210,204,True
239,9,True
96,87,True
297,73,False
249,239,True
94,860,False
84,121,True
275,265,True
135,1046,True
291,1178,True
125,382,False
70,399,True
311,9,True
301,523,True
152,685,True
244,172,True
275,1091,False
53,281,True
198,118,False
244,790,True
26,125,True
151,13,True
124,496,False
24,191,True
271,65,True
307,634,True
294,1245,True
234,241,False
25,501,True
293,137,True
201,432,True
75,240,False
13,181,True
207,68,False
2,50,True
313,566,True
144,125,True
188,443,True
276,324,True
145,974,False
72,234,True
83,385,True
181,619,True
109,402,True
207,107,True
185,216,True
14,213,True
149,319,False
57,79,True
230,963,True
176,875,True
253,97,True
284,269,True
106,526,True
121,180,True
62,86,False
291,418,True
84,1033,True
293,380,False
207,58,True
194,187,True
109,97,True
283,845,True
297,275,True
181,334,False
78,255,True
11,425,True
308,59,True
193,1078,True
297,234,True
87,585,True
250,204,False
8,50,True
186,148,True
312,692,True
91,683,True
5,454,False
291,376,True
175,127,True
145,737,False
7,644,True
276,419,True
83,210,True
102,524,True
153,174,False
62,302,True
49,995,True
268,298,True
207,554,False
313,616,True
286,44,True
279,168,True
276,474,True
62,59,True
254,219,False
83,97,True
63,100,True
16,178,True
297,233,False
90,945,True
85,25,False
42,98,True
303,393,True
274,50,True
104,299,True
94,792,True
184,98,True
293,708,True
248,589,True
18,950,True
217,27,False
200,892,True
201,148,False
296,222,True
7,662,True
196,381,True
69,427,True
72,196,True
256,472,True
128,182,True
151,747,True
7,171,True
286,85,True
172,220,True
308,516,True
190,974,False
82,756,False
308,436,True
59,235,False
64,1063,True
145,756,False
220,298,True
21,324,True
285,269,True
207,65,True
198,658,True
220,333,True
210,70,True
181,14,False
158,128,False
143,682,True
75,237,False
199,221,True
223,1150,False
297,25,True
276,78,True
299,847,True
293,325,False
301,138,False
1,47,True
164,281,True
96,673,True
291,1016,True
7,451,True
233,177,True
6,517,True
202,283,True
214,117,True
184,602,True
277,257,True
194,212,False
95,68,True
25,257,True
6,23,True
38,573,False
313,436,True
22,241,True
262,617,True
130,569,True
66,181,True
21,948,False
181,1332,False
262,174,True
206,302,True
222,22,True
76,61,True
151,703,True
314,28,True
13,147,True
44,258,True
303,418,True
16,89,False
270,558,True
248,117,True
125,318,True
138,523,True
268,386,False
291,15,True
234,147,True
239,96,True
15,331,True
94,155,False
136,89,True
223,423,True
82,194,True
145,355,True
280,845,True
179,339,False
178,199,True
307,949,True
10,488,True
116,331,True
23,258,True
308,174,True
185,114,True
188,237,True
118,654,True
246,721,True
234,98,True
194,239,True
94,24,True
122,378,True
312,100,True
262,64,True
154,242,True
223,763,True
99,403,True
83,43,True
130,307,True
174,402,True
256,487,True
59,177,True
161,168,False
244,53,True
250,196,True
43,40,True
285,150,True
42,953,False
97,670,True
122,510,True
61,323,True
222,106,False
4,264,True
304,259,False
37,403,True
49,68,False
303,1098,True
165,372,True
176,324,True
3,335,False
56,869,True
44,15,True
190,117,True
29,189,True
94,174,True
130,949,True
117,181,True
303,779,False
19,435,True
194,191,True
158,24,True
56,447,True
262,223,True
181,1334,False
214,137,True
92,747,True
188,96,True
58,173,True
244,154,True
134,879,True
298,625,True
254,230,True
230,138,True
16,209,True
151,835,True
181,1327,False
145,1248,True
200,588,True
248,257,True
297,432,True
312,133,True
151,12,True
110,568,True
305,483,True
141,258,True
44,240,True
186,263,True
214,213,True
233,208,True
104,287,False
312,153,False
1,222,True
206,323,False
230,419,True
56,450,True
94,651,True
205,316,True
14,174,True
268,790,False
276,1081,True
83,929,True
268,580,True
222,1041,True
279,89,True
5,424,False
112,331,True
296,429,True
18,202,True
13,868,True
87,210,True
10,285,True
181,328,True
23,463,True
253,746,True
234,228,True
299,1047,False
66,1,True
216,174,True
290,208,True
79,1161,False
264,448,False
4,303,True
144,831,True
138,517,True
64,433,False
5,1,True
276,357,True
62,433,True
239,475,True
293,166,True
130,234,True
264,70,True
208,197,True
24,763,True
279,1162,True
3,245,False
101,596,True
162,1019,True
223,908,False
99,246,True
239,430,True
160,160,True
172,580,True
303,1160,False
54,676,True
44,507,True
210,97,True
164,930,True
299,240,False
28,217,True
305,79,True
18,729,True
82,343,False
109,1012,True
207,25,True
92,1209,False
109,1,True
15,222,True
58,709,True
303,693,True
152,111,True
194,160,False
92,241,True
77,91,True
244,662,True
177,321,False
131,221,True
197,302,True
227,50,True
85,282,True
295,72,True
181,1,True
277,255,True
279,96,True
1,253,True
18,182,True
276,568,True
87,177,True
177,69,False
213,13,True
125,134,True
128,739,True
291,428,True
25,208,True
288,272,True
207,1350,False
271,56,True
5,363,True
274,748,True
70,419,True
311,559,False
151,919,True
199,268,True
201,209,True
99,274,False
11,740,True
59,77,True
184,277,True
222,88,True
38,161,True
59,418,False
104,300,True
298,1346,True
180,1119,True
7,674,False
121,14,True
268,1041,False
252,277,True
303,411,True
210,527,True
234,648,True
312,573,True
308,215,True
234,1397,True
75,546,True
117,15,True
246,239,True
64,516,True
85,187,True
239,81,True
59,54,True
256,220,True
216,196,True
203,282,False
13,195,True
144,153,True
100,268,True
210,274,True
94,471,True
13,807,False
125,657,True
65,1142,True
1,113,True
76,175,True
294,508,True
263,1451,True
294,930,True
121,117,False
85,13,True
303,426,True
212,180,False
6,492,True
181,240,False
279,746,True
303,1109,True
184,191,True
310,116,True
313,22,True
314,1150,True
13,121,True
43,5,True
58,214,False
215,164,True
62,288,False
280,127,True
161,898,True
11,723,True
94,218,True
35,243,False
311,566,True
48,680,True
85,604,True
288,527,True
184,514,True
151,929,True
90,690,True
11,38,True
104,1016,False
106,582,True
181,1010,False
37,117,True
276,845,True
22,258,True
70,82,True
5,98,True
308,95,True
60,208,True
270,778,True
243,208,True
92,540,False
81,280,True
293,412,False
200,478,True
13,308,True
56,184,True
116,250,True
295,172,True
63,1007,True
295,235,True
104,1010,False
156,641,True
269,1165,False
160,430,True
237,191,True
287,252,False
290,132,True
45,109,True
224,678,True
145,764,False
277,1011,True
65,100,True
272,1101,True
116,255,True
184,86,True
285,151,True
222,148,False
72,28,True
271,187,True
94,211,True
246,425,True
115,8,True
176,327,True
13,396,True
129,331,False
257,1260,False
95,1,True
147,904,True
151,58,True
184,660,True
311,386,True
105,268,True
158,510,True
34,312,True
72,427,True
263,416,True
94,1048,True
200,291,True
45,118,True
279,144,True
145,22,True
71,89,True
182,69,True
193,627,True
214,302,True
151,485,True
102,322,True
234,571,False
249,930,False
195,328,True
109,258,True
222,552,False
282,288,True
117,758,False
23,381,True
112,327,False
303,145,False
252,300,True
151,372,True
282,327,True
304,237,True
290,568,True
64,160,True
28,79,True
168,1278,True
265,471,True
18,113,True
83,82,True
90,499,True
234,1186,True
87,196,True
26,685,True
150,129,True
161,98,True
70,210,True
51,182,True
222,1057,True
92,176,True
204,216,True
164,685,True
57,682,True
184,207,True
60,403,True
92,180,True
43,204,True
222,1042,True
197,300,True
92,790,True
294,282,True
201,747,False
201,215,False
193,410,True
271,705,True
214,693,True
73,657,True
90,187,True
315,273,True
48,309,True
255,472,False
270,671,True
66,7,True
6,478,True
101,222,True
207,1046,True
144,182,True
85,83,True
102,625,True
158,770,True
297,588,True
90,507,True
271,482,True
130,901,False
178,276,True
90,245,True
181,1094,False
311,143,True
267,17,True
201,51,False
194,647,True
59,387,True
1,227,True
116,751,True
170,292,True
110,578,True
60,1021,True
287,347,True
197,55,True
38,679,True
195,1014,True
279,227,True
84,748,True
31,886,False
316,98,True
25,25,True
168,274,True
103,24,True
299,588,True
194,478,True
287,294,True
234,582,True
279,1048,False
87,9,True
181,408,False
279,1151,False
49,47,True
296,855,True
44,95,True
92,216,True
135,39,True
13,66,True
262,386,True
7,676,True
116,942,True
318,474,True
141,826,False
269,13,True
222,1044,True
82,455,True
279,254,True
42,685,True
145,1245,True
184,161,False
49,625,True
177,243,False
313,99,True
32,290,True
308,848,True
145,448,True
130,542,True
130,806,True
165,288,False
249,255,True
49,581,True
195,300,True
118,475,True
130,316,True
104,293,True
201,1229,True
142,82,True
119,718,True
303,94,True
99,50,True
306,14,True
92,709,False
227,295,True
3,337,False
94,820,False
59,1107,True
30,539,True
262,821,True
6,508,True
311,716,True
268,364,True
262,553,True
214,275,True
16,56,True
262,293,False
293,132,True
62,132,True
94,346,True
13,59,True
240,313,True
102,161,False
83,301,False
291,7,True
312,28,True
31,484,True
291,70,True
56,172,True
109,588,True
110,1246,False
59,429,True
246,1218,True
65,196,True
24,367,False
92,115,True
308,741,True
301,660,True
214,1129,True
158,241,True
269,674,False
308,493,True
32,151,True
224,191,True
215,423,True
32,1012,True
154,289,False
201,509,True
85,298,True
180,68,True
184,36,True
188,218,True
305,11,False
144,508,True
73,94,False
194,205,True
177,203,True
276,273,True
198,7,True
108,290,True
189,197,True
73,56,True
172,462,True
120,546,False
101,471,True
5,102,True
26,235,False
268,1249,False
276,773,True
13,150,True
7,401,True
128,482,True
104,7,True
293,39,True
256,25,True
90,821,True
275,69,True
22,510,True
312,494,True
207,192,True
264,504,True
137,687,True
185,740,True
307,687,False
42,176,True
145,472,True
189,634,True
262,121,True
251,148,False
259,772,True
239,58,True
312,921,True
92,15,True
81,742,False
311,419,True
102,448,True
249,746,True
95,527,True
19,655,True
79,100,True
189,751,True
253,510,True
201,919,True
1,17,True
214,42,True
7,81,True
234,132,True
59,148,True
13,354,False
6,469,True
82,14,True
109,627,True
305,50,True
195,154,True
277,279,True
223,8,False
92,81,True
201,69,False
94,58,True
217,144,True
244,148,False
313,200,True
181,874,False
116,1216,True
303,433,True
117,151,True
221,327,True
46,307,True
91,28,True
151,317,True
64,176,True
90,553,False
116,271,True
291,1139,True
62,111,True
196,251,True
303,120,False
49,547,True
307,1022,True
303,176,True
286,154,True
291,501,True
235,87,True
254,379,False
276,157,True
135,1208,True
57,243,True
276,1157,False
7,576,True
250,404,True
318,768,False
234,808,False
289,282,True
87,1079,False
50,823,True
25,258,True
18,496,True
193,790,True
263,510,True
209,906,False
207,716,True
314,535,True
250,338,True
262,568,True
95,172,True
94,470,True
59,583,True
277,282,True
303,1286,True
271,714,True
269,235,True
148,140,False
223,977,False
210,357,True
185,199,True
174,80,False
235,480,True
276,939,True
99,354,False
308,163,True
303,738,False
224,873,False
298,252,True
44,208,True
315,13,True
215,197,True
269,9,True
42,195,True
293,79,True
246,68,True
101,405,True
92,665,True
249,88,True
60,525,True
13,331,True
271,750,True
92,731,True
254,188,True
311,203,True
263,197,True
201,660,True
279,79,True
138,496,True
209,251,True
217,7,True
261,340,True
176,258,True
303,1037,True
81,169,True
62,114,True
72,530,True
276,364,True
88,750,False
49,7,True
263,117,True
9,298,True
92,528,True
249,708,True
262,754,True
196,655,True
207,1436,True
256,771,False
276,226,True
134,313,True
311,849,True
181,1383,False
203,148,True
247,736,True
313,745,True
311,83,True
251,1014,True
227,411,True
59,550,True
201,206,False
58,100,True
249,723,True
286,1316,True
11,725,True
7,228,True
92,846,True
160,56,True
103,127,True
11,110,True
87,2,True
45,763,False
293,605,True
291,732,True
254,575,True
49,334,True
222,1284,True
161,162,False
268,1,True
59,215,True
177,209,True
151,1298,True
299,235,False
29,332,True
30,435,True
297,182,True
315,185,True
23,172,True
262,47,False
321,496,True
191,754,True
106,778,True
7,151,True
178,678,True
84,12,True
94,168,True
264,33,True
239,529,True
90,657,True
261,875,True
190,302,True
112,289,True
144,106,True
199,258,True
224,20,False
85,501,True
301,202,True
145,743,False
294,127,True
130,206,True
103,121,True
152,412,False
267,840,True
286,231,True
200,24,False
5,211,True
160,117,True
6,357,True
158,72,True
297,736,True
250,244,True
57,760,False
58,268,True
23,1006,True
301,1228,True
307,265,True
276,1095,False
223,411,False
92,24,True
137,300,True
164,117,True
276,38,True
213,294,True
286,34,True
232,197,True
150,221,True
21,103,False
130,731,True
222,441,False
1,90,True
189,1005,True
49,38,False
311,5,True
36,307,True
128,228,True
151,89,True
248,475,True
95,1229,False
213,609,True
203,181,True
308,863,True
269,47,True
198,100,False
297,307,True
305,189,True
266,676,True
197,229,True
74,272,True
127,294,True
194,4,True
177,56,True
45,473,True
57,28,True
239,187,True
268,94,False
238,252,True
201,1010,True
131,1281,True
270,97,True
159,127,True
230,202,True
92,219,True
318,356,True
123,531,True
267,403,True
232,630,True
5,382,True
16,155,True
180,762,True
178,282,True
319,313,True
180,737,True
270,736,True
269,658,False
293,496,True
269,793,True
54,685,True
21,98,True
303,209,True
13,766,True
314,95,True
151,387,True
230,378,True
201,403,True
95,1206,True
270,370,True
256,716,True
80,582,True
303,435,True
312,121,True
151,1006,False
62,258,True
189,1115,True
77,195,True
99,742,True
291,1028,True
293,748,False
181,1342,False
206,900,False
83,338,True
262,179,True
253,216,True
223,596,True
108,50,True
94,347,True
293,779,False
101,281,False
267,980,True
201,1245,True
314,1263,False
271,111,True
314,276,False
18,387,True
207,4,True
313,96,True
21,299,False
215,144,True
279,1376,True
234,1015,False
296,248,True
270,83,True
210,161,True
201,79,True
5,376,False
184,181,True
104,411,False
275,449,True
185,269,True
276,550,True
279,1182,True
216,69,True
21,457,False
16,471,True
147,292,True
291,250,True
28,95,True
29,539,False
291,471,True
7,580,True
181,16,False
297,218,True
308,559,True
87,211,True
97,89,True
21,596,True
59,710,True
238,756,True
178,209,True
186,470,True
299,615,True
10,504,True
110,682,True
109,101,False
157,250,False
267,386,True
181,327,True
207,87,True
47,995,True
148,114,True
94,9,True
60,222,True
244,409,True
276,246,True
90,906,False
234,20,True
106,107,True
216,697,True
294,1199,False
323,257,False
140,268,True
220,303,True
67,64,True
170,299,True
230,142,True
299,641,True
7,581,True
275,501,True
44,250,True
291,214,True
11,741,True
59,286,True
174,395,False
194,234,True
57,204,True
314,417,True
201,197,True
184,155,True
194,792,True
159,1037,False
186,983,True
181,979,False
68,7,True
286,721,True
316,306,True
280,781,True
13,14,True
211,127,True
187,215,True
71,134,True
306,242,True
64,684,True
303,277,True
198,135,True
232,91,True
98,47,True
53,24,True
299,971,False
254,1116,True
7,106,True
12,300,True
239,10,True
238,111,True
130,267,True
90,662,True
63,20,True
40,268,True
181,221,False
298,152,True
104,327,False
42,185,True
181,995,False
258,288,False
291,578,True
148,70,True
305,187,True
184,71,True
94,556,True
158,1011,True
7,528,True
174,237,True
158,190,True
201,853,True
276,43,False
278,311,True
229,347,False
101,252,True
63,1028,True
275,520,True
275,173,True
62,1073,True
230,234,True
109,975,True
73,357,True
83,118,True
4,361,True
130,245,False
64,778,True
15,473,False
244,89,True
7,643,True
219,347,False
295,704,True
293,288,True
125,997,False
279,487,True
76,582,True
272,48,True
269,285,True
244,380,True
271,220,True
321,287,True
306,864,True
224,332,True
57,1047,True
145,591,True
85,277,False
116,7,False
52,95,True
209,688,False
145,260,True
208,202,True
160,187,True
141,274,True
260,990,True
177,299,True
82,231,False
223,969,True
107,271,False
26,25,True
297,1016,True
244,167,True
15,678,False
286,709,True
82,411,True
167,364,True
99,181,True
56,196,False
293,346,True
7,650,True
90,425,True
228,475,True
82,919,True
43,151,True
10,289,True
197,515,True
57,756,True
246,82,False
62,24,True
323,223,True
13,320,False
268,63,False
18,863,True
271,410,False
307,509,True
54,298,True
295,47,True
194,237,True
194,82,False
311,385,True
287,257,True
290,82,True
262,96,True
279,491,True
290,393,True
145,393,True
305,61,True
269,156,True
276,180,True
323,298,True
296,258,True
18,965,True
72,528,True
224,949,True
125,239,True
244,652,True
135,431,False
138,211,True
59,604,True
221,1059,True
13,451,False
42,69,True
10,340,True
219,882,True
60,604,True
125,152,False
63,50,True
255,448,True
311,172,True
7,582,True
7,127,True
189,203,True
59,470,True
313,148,False
234,161,True
